Tracking No,Scan Type,Scan Date,Scan Date Only,Latitude,Longitude,Run No.
LZ965708084NZ,Delivery,21/03/2019 15:48:32,21/03/19,-41.2425871,174.7946393,WCP205  
4670920000433001WLG016AS,Delivery,21/03/2019 15:52:23,21/03/19,-41.2425511,174.7939592,WCP205  
2268350117927301WLG002AS,Delivery,21/03/2019 15:53:48,21/03/19,-41.2418272,174.7933083,WCP205  
OD310382599NZ,Delivery,21/03/2019 15:57:29,21/03/19,-41.244495,174.7898827,WCP205  
8230213455075501WLG000JN,Delivery,21/03/2019 15:58:34,21/03/19,-41.2442033,174.7876378,WCP205  
DP733476468NZ,Delivery,21/03/2019 16:00:48,21/03/19,-41.2434186,174.7876813,WCP205  
DP733475140NZ,Delivery,21/03/2019 16:00:49,21/03/19,-41.2434186,174.7876813,WCP205  
CO282506508NZ,Delivery,21/03/2019 16:02:13,21/03/19,-41.2420522,174.7867669,WCP205  
CO269966765NZ,Delivery,21/03/2019 16:04:46,21/03/19,-41.2435817,174.7876753,WCP205  
LA904372894NZ,Delivery,21/03/2019 16:05:46,21/03/19,-41.2436805,174.7879325,WCP205  
LT149354620NZ,Delivery,21/03/2019 16:08:00,21/03/19,-41.2450728,174.7888363,WCP205  
4639080004054901WLG005AN,Delivery,21/03/2019 16:08:40,21/03/19,-41.2453157,174.7882396,WCP205  
LW113120472NZ,Delivery,21/03/2019 16:09:50,21/03/19,-41.2453646,174.7878625,WCP205  
2268350117878901WLG001AS,Delivery,21/03/2019 16:11:21,21/03/19,-41.2452883,174.7849733,WCP205  
JT273035139NZ,Delivery,21/03/2019 16:12:23,21/03/19,-41.2453294,174.784723,WCP205  
4726580000073401WLG002HS,Delivery,21/03/2019 16:13:27,21/03/19,-41.2452836,174.7845224,WCP205  
CO283149440NZ,Out for Delivery,22/03/2019 10:19:31,22/03/19,-41.2585036,174.7877165,WCP205  
00093312591036082411,Out for Delivery,22/03/2019 10:19:45,22/03/19,-41.2585036,174.7877165,WCP205  
0330580002204401ERR000HS,Out for Delivery,22/03/2019 10:19:50,22/03/19,-41.2585036,174.7877165,WCP205  
CO273423310NZ,Out for Delivery,22/03/2019 10:20:22,22/03/19,-41.2584807,174.7876515,WCP205  
3329130251386201WLG003AS,Out for Delivery,22/03/2019 10:20:28,22/03/19,-41.2584807,174.7876515,WCP205  
ES085653924NZ,Out for Delivery,22/03/2019 10:20:34,22/03/19,-41.2584807,174.7876515,WCP205  
8230213456073901WLG000JN,Out for Delivery,22/03/2019 10:20:39,22/03/19,-41.2584807,174.7876515,WCP205  
8343793456035401WLG001AS,Out for Delivery,22/03/2019 10:20:43,22/03/19,-41.2584807,174.7876515,WCP205  
3951110019564101WLG005AS,Out for Delivery,22/03/2019 10:20:48,22/03/19,-41.2584807,174.7876515,WCP205  
91094210325010571161,Out for Delivery,22/03/2019 10:20:59,22/03/19,-41.2584807,174.7876515,WCP205  
EH152575422NZ,Out for Delivery,22/03/2019 10:21:05,22/03/19,-41.2584807,174.7876515,WCP205  
2451621111452901WLG004AS,Out for Delivery,22/03/2019 10:21:09,22/03/19,-41.2584807,174.7876515,WCP205  
3314520031264701WLG005AN,Out for Delivery,22/03/2019 10:21:18,22/03/19,-41.2584807,174.7876515,WCP205  
3314520031264001WLG005AN,Out for Delivery,22/03/2019 10:21:27,22/03/19,-41.2584807,174.7876515,WCP205  
3314520031264901WLG005AN,Out for Delivery,22/03/2019 10:21:40,22/03/19,-41.2584807,174.7876515,WCP205  
4498800171539601WLG003AN,Out for Delivery,22/03/2019 10:21:50,22/03/19,-41.2584807,174.7876515,WCP205  
4535630000211001WLG002AS,Out for Delivery,22/03/2019 10:21:54,22/03/19,-41.2584807,174.7876515,WCP205  
1819020009919801WLG003AS,Out for Delivery,22/03/2019 10:22:05,22/03/19,-41.2584807,174.7876515,WCP205  
3555180405609701WLG015AN,Out for Delivery,22/03/2019 10:22:11,22/03/19,-41.2584807,174.7876515,WCP205  
4692310000986201WLG001HS,Out for Delivery,22/03/2019 10:22:18,22/03/19,-41.2584807,174.7876515,WCP205  
DP901289946NZ,Out for Delivery,22/03/2019 10:22:21,22/03/19,-41.2584807,174.7876515,WCP205  
LY119208875NZ,Out for Delivery,22/03/2019 10:22:28,22/03/19,-41.2584807,174.7876515,WCP205  
91094210311901775790,Out for Delivery,22/03/2019 10:22:40,22/03/19,-41.2584807,174.7876515,WCP205  
CO269969041NZ,Out for Delivery,22/03/2019 10:22:50,22/03/19,-41.2584807,174.7876515,WCP205  
4549320002106901WLG002AS,Out for Delivery,22/03/2019 10:22:57,22/03/19,-41.2584807,174.7876515,WCP205  
CO273395313NZ,Out for Delivery,22/03/2019 10:23:13,22/03/19,-41.2584807,174.7876515,WCP205  
2425261153484701WLG003AN,Out for Delivery,22/03/2019 10:23:19,22/03/19,-41.2584807,174.7876515,WCP205  
LV146396965NZ,Out for Delivery,22/03/2019 10:23:30,22/03/19,-41.2584807,174.7876515,WCP205  
8636513456003701WLG000AN,Out for Delivery,22/03/2019 10:23:34,22/03/19,-41.2584807,174.7876515,WCP205  
EZ621463521NZ,Out for Delivery,22/03/2019 10:23:42,22/03/19,-41.2584807,174.7876515,WCP205  
4355150008958701WLG003AS,Out for Delivery,22/03/2019 10:23:46,22/03/19,-41.2584807,174.7876515,WCP205  
4355150008930001WLG003BS,Out for Delivery,22/03/2019 10:23:47,22/03/19,-41.2584807,174.7876515,WCP205  
LZ965678158NZ,Out for Delivery,22/03/2019 10:23:58,22/03/19,-41.2584807,174.7876515,WCP205  
MQ636395037NZ,Out for Delivery,22/03/2019 10:24:00,22/03/19,-41.2584807,174.7876515,WCP205  
CO288532829NZ,Out for Delivery,22/03/2019 10:24:11,22/03/19,-41.2584807,174.7876515,WCP205  
LY120148856NZ,Out for Delivery,22/03/2019 10:24:20,22/03/19,-41.2584807,174.7876515,WCP205  
LT148993285NZ,Out for Delivery,22/03/2019 10:24:28,22/03/19,-41.2584807,174.7876515,WCP205  
ES085653938NZ,Out for Delivery,22/03/2019 10:24:35,22/03/19,-41.2584807,174.7876515,WCP205  
3304670006984701WLG005AS,Out for Delivery,22/03/2019 10:24:42,22/03/19,-41.2584807,174.7876515,WCP205  
8343793456015101WLG001AS,Out for Delivery,22/03/2019 10:24:51,22/03/19,-41.2584807,174.7876515,WCP205  
4611130001990401WLG002AS,Out for Delivery,22/03/2019 10:24:55,22/03/19,-41.2584807,174.7876515,WCP205  
8111823456000101WLG001PS,Out for Delivery,22/03/2019 10:24:59,22/03/19,-41.2584807,174.7876515,WCP205  
8536443456001701WLG006AN,Out for Delivery,22/03/2019 10:25:06,22/03/19,-41.2584807,174.7876515,WCP205  
4525000003712301WLG002AN,Out for Delivery,22/03/2019 10:25:10,22/03/19,-41.2584807,174.7876515,WCP205  
91094210320408602984,Out for Delivery,22/03/2019 10:25:11,22/03/19,-41.2584807,174.7876515,WCP205  
4765490001619201WLG005DN,Out for Delivery,22/03/2019 10:25:14,22/03/19,-41.2584807,174.7876515,WCP205  
MQ193838239NZ,Out for Delivery,22/03/2019 10:25:37,22/03/19,-41.2584807,174.7876515,WCP205  
HA202406640NZ,Out for Delivery,22/03/2019 10:25:39,22/03/19,-41.2584807,174.7876515,WCP205  
MR190171012NZ,Out for Delivery,22/03/2019 10:25:52,22/03/19,-41.2584807,174.7876515,WCP205  
DP029606701NZ,Out for Delivery,22/03/2019 10:25:56,22/03/19,-41.2584807,174.7876515,WCP205  
DP029607605NZ,Out for Delivery,22/03/2019 10:26:28,22/03/19,-41.2585022,174.7877063,WCP205  
4562050002483301WLG016AS,Out for Delivery,22/03/2019 10:26:39,22/03/19,-41.2585022,174.7877063,WCP205  
00194202366120751560,Out for Delivery,22/03/2019 10:26:41,22/03/19,-41.2585022,174.7877063,WCP205  
EE050051345NZ,Out for Delivery,22/03/2019 10:27:00,22/03/19,-41.2585022,174.7877063,WCP205  
LT148483234NZ,Out for Delivery,22/03/2019 10:27:05,22/03/19,-41.2585022,174.7877063,WCP205  
LT147973965NZ,Out for Delivery,22/03/2019 10:27:21,22/03/19,-41.2585022,174.7877063,WCP205  
SJ135648558NZ,Out for Delivery,22/03/2019 10:27:29,22/03/19,-41.2585022,174.7877063,WCP205  
SA794575075NZ,Out for Delivery,22/03/2019 10:27:40,22/03/19,-41.2585022,174.7877063,WCP205  
4503750010290901WLG001AN,Out for Delivery,22/03/2019 10:27:51,22/03/19,-41.2585022,174.7877063,WCP205  
LY120129208NZ,Out for Delivery,22/03/2019 10:28:06,22/03/19,-41.2585022,174.7877063,WCP205  
4503750010290801WLG007AS,Out for Delivery,22/03/2019 10:28:11,22/03/19,-41.2585022,174.7877063,WCP205  
91094210305206486066,Out for Delivery,22/03/2019 10:28:26,22/03/19,-41.2585022,174.7877063,WCP205  
93094210332200614171,Out for Delivery,22/03/2019 10:28:31,22/03/19,-41.2585022,174.7877063,WCP205  
LV146765612NZ,Out for Delivery,22/03/2019 10:28:36,22/03/19,-41.2585022,174.7877063,WCP205  
3314520031265101WLG005AN,Out for Delivery,22/03/2019 10:28:48,22/03/19,-41.2585022,174.7877063,WCP205  
EZ621455057NZ,Out for Delivery,22/03/2019 10:28:58,22/03/19,-41.2585022,174.7877063,WCP205  
00393527790000019052,Out for Delivery,22/03/2019 10:29:07,22/03/19,-41.2585022,174.7877063,WCP205  
SJ135638272NZ,Out for Delivery,22/03/2019 10:29:20,22/03/19,-41.2585022,174.7877063,WCP205  
3914490042127901WLG015AN,Out for Delivery,22/03/2019 10:31:36,22/03/19,-41.2585071,174.7877138,WCP205  
2425261152811601WLG010AN,Out for Delivery,22/03/2019 10:31:44,22/03/19,-41.2585071,174.7877138,WCP205  
EE049851652NZ,Out for Delivery,22/03/2019 10:32:03,22/03/19,-41.2585071,174.7877138,WCP205  
CO289750887NZ,Out for Delivery,22/03/2019 10:32:43,22/03/19,-41.2585071,174.7877138,WCP205  
CO269967394NZ,Out for Delivery,22/03/2019 10:32:51,22/03/19,-41.2585071,174.7877138,WCP205  
CO287716769NZ,Out for Delivery,22/03/2019 10:33:00,22/03/19,-41.2585071,174.7877138,WCP205  
3555180601485301WLG015AN,Out for Delivery,22/03/2019 10:33:11,22/03/19,-41.2585071,174.7877138,WCP205  
4704510000272701WLG008BS,Out for Delivery,22/03/2019 10:35:29,22/03/19,-41.2584994,174.7877077,WCP205  
LV145091185NZ,Out for Delivery,22/03/2019 10:37:23,22/03/19,-41.2585224,174.7877003,WCP205  
8646503456010701WLG000ON,Out for Delivery,22/03/2019 10:37:26,22/03/19,-41.2585224,174.7877003,WCP205  
91094210305206484154,Out for Delivery,22/03/2019 10:37:30,22/03/19,-41.2585224,174.7877003,WCP205  
EA734286425NZ,Out for Delivery,22/03/2019 10:37:34,22/03/19,-41.2585224,174.7877003,WCP205  
LV146675523NZ,Out for Delivery,22/03/2019 10:37:35,22/03/19,-41.2585224,174.7877003,WCP205  
SA810989334NZ,Out for Delivery,22/03/2019 10:37:38,22/03/19,-41.2585224,174.7877003,WCP205  
4597320000017701WLG002AS,Out for Delivery,22/03/2019 10:37:49,22/03/19,-41.2585224,174.7877003,WCP205  
LV147380998NZ,Out for Delivery,22/03/2019 10:37:55,22/03/19,-41.2585224,174.7877003,WCP205  
SA110279168NZ,Out for Delivery,22/03/2019 10:37:57,22/03/19,-41.2585224,174.7877003,WCP205  
8133723456004201WLG001JS,Out for Delivery,22/03/2019 10:37:59,22/03/19,-41.2585224,174.7877003,WCP205  
HA202920510NZ,Out for Delivery,22/03/2019 10:38:02,22/03/19,-41.2585224,174.7877003,WCP205  
4580020023079501WLG001HN,Out for Delivery,22/03/2019 10:38:04,22/03/19,-41.2585224,174.7877003,WCP205  
4432890000053301WLG002AN,Out for Delivery,22/03/2019 10:38:07,22/03/19,-41.2585224,174.7877003,WCP205  
3914490215879901WLG003QN,Out for Delivery,22/03/2019 10:38:10,22/03/19,-41.2585224,174.7877003,WCP205  
LV148267685NZ,Out for Delivery,22/03/2019 10:38:19,22/03/19,-41.2585224,174.7877003,WCP205  
91094210311901796271,Out for Delivery,22/03/2019 10:38:24,22/03/19,-41.2585224,174.7877003,WCP205  
LV138904272NZ,Out for Delivery,22/03/2019 10:38:27,22/03/19,-41.2585224,174.7877003,WCP205  
SA783484780NZ,Out for Delivery,22/03/2019 10:38:29,22/03/19,-41.2585224,174.7877003,WCP205  
8744793456198401WLG000OS,Out for Delivery,22/03/2019 10:38:37,22/03/19,-41.2585224,174.7877003,WCP205  
8219493456000301WLG003JN,Out for Delivery,22/03/2019 10:38:42,22/03/19,-41.2585224,174.7877003,WCP205  
LT146768273NZ,Out for Delivery,22/03/2019 10:38:44,22/03/19,-41.2585224,174.7877003,WCP205  
HA213250974NZ,Out for Delivery,22/03/2019 10:38:47,22/03/19,-41.2585224,174.7877003,WCP205  
LT147897742NZ,Out for Delivery,22/03/2019 10:38:50,22/03/19,-41.2585224,174.7877003,WCP205  
4628630000420101WLG005HS,Out for Delivery,22/03/2019 10:38:53,22/03/19,-41.2585224,174.7877003,WCP205  
HA213109378NZ,Out for Delivery,22/03/2019 10:38:57,22/03/19,-41.2585224,174.7877003,WCP205  
HA212978426NZ,Out for Delivery,22/03/2019 10:38:59,22/03/19,-41.2585224,174.7877003,WCP205  
LY120197375NZ,Out for Delivery,22/03/2019 10:39:11,22/03/19,-41.2585224,174.7877003,WCP205  
LE033843300NZ,Out for Delivery,22/03/2019 10:39:17,22/03/19,-41.2585224,174.7877003,WCP205  
OD310390670NZ,Out for Delivery,22/03/2019 10:39:19,22/03/19,-41.2585224,174.7877003,WCP205  
2809330797011810WLG000ON,Out for Delivery,22/03/2019 10:39:34,22/03/19,-41.2585224,174.7877003,WCP205  
8343793456087001WLG000LS,Out for Delivery,22/03/2019 10:39:36,22/03/19,-41.2585224,174.7877003,WCP205  
8343793456098401WLG001AN,Out for Delivery,22/03/2019 10:39:41,22/03/19,-41.2585224,174.7877003,WCP205  
HA194601976NZ,Out for Delivery,22/03/2019 10:39:44,22/03/19,-41.2585224,174.7877003,WCP205  
4580020023097501WLG001HN,Out for Delivery,22/03/2019 10:39:48,22/03/19,-41.2585224,174.7877003,WCP205  
SA810993271NZ,Out for Delivery,22/03/2019 10:39:53,22/03/19,-41.2585224,174.7877003,WCP205  
HA203812091NZ,Out for Delivery,22/03/2019 10:39:55,22/03/19,-41.2585224,174.7877003,WCP205  
8744793456024501WLG000OS,Out for Delivery,22/03/2019 10:40:04,22/03/19,-41.2585224,174.7877003,WCP205  
4462650000177801WLG002JS,Out for Delivery,22/03/2019 10:40:08,22/03/19,-41.2585224,174.7877003,WCP205  
HA210694086NZ,Out for Delivery,22/03/2019 10:40:10,22/03/19,-41.2585224,174.7877003,WCP205  
EE050340744NZ,Out for Delivery,22/03/2019 10:40:13,22/03/19,-41.2585224,174.7877003,WCP205  
HA202406171NZ,Out for Delivery,22/03/2019 10:40:17,22/03/19,-41.2585224,174.7877003,WCP205  
EA734286448NZ,Out for Delivery,22/03/2019 10:40:19,22/03/19,-41.2585224,174.7877003,WCP205  
EA734286434NZ,Out for Delivery,22/03/2019 10:40:22,22/03/19,-41.2585224,174.7877003,WCP205  
4464990001238201WLG000HS,Out for Delivery,22/03/2019 10:40:25,22/03/19,-41.2585224,174.7877003,WCP205  
HA209238075NZ,Out for Delivery,22/03/2019 10:40:28,22/03/19,-41.2585224,174.7877003,WCP205  
LT149082630NZ,Out for Delivery,22/03/2019 10:40:31,22/03/19,-41.2585224,174.7877003,WCP205  
2662240026322701WLG001PN,Out for Delivery,22/03/2019 10:40:33,22/03/19,-41.2585224,174.7877003,WCP205  
LT149113076NZ,Out for Delivery,22/03/2019 10:40:36,22/03/19,-41.2585224,174.7877003,WCP205  
4769300000038201WLG001JN,Out for Delivery,22/03/2019 10:40:39,22/03/19,-41.2585224,174.7877003,WCP205  
4704510000272701WLG008BS,Delivery,22/03/2019 11:06:42,22/03/19,-41.2472317,174.7752858,WCP205  
SJ135638272NZ,Delivery,22/03/2019 11:12:47,22/03/19,-41.2432761,174.7874326,WCP205  
TI13463888,Delivery,22/03/2019 11:12:48,22/03/19,-41.2432761,174.7874326,WCP205  
LV146675523NZ,Delivery,22/03/2019 11:16:42,22/03/19,-41.2466221,174.7949037,WCP205  
DP901289946NZ,Delivery,22/03/2019 11:20:00,22/03/19,-41.2463714,174.7952672,WCP205  
LV145091185NZ,Delivery,22/03/2019 11:21:22,22/03/19,-41.2474403,174.796073,WCP205  
8646503456010701WLG000ON,Delivery,22/03/2019 11:22:25,22/03/19,-41.2463066,174.7968482,WCP205  
EA734286425NZ,Delivery,22/03/2019 11:24:16,22/03/19,-41.2463585,174.7990382,WCP205  
91094210305206484154,Delivery,22/03/2019 11:27:38,22/03/19,-41.246433,174.8000328,WCP205  
8536443456001701WLG006AN,Delivery,22/03/2019 11:27:57,22/03/19,-41.2465186,174.8002253,WCP205  
2425261153484701WLG003AN,Delivery,22/03/2019 11:29:37,22/03/19,-41.2459985,174.8003986,WCP205  
SA810989334NZ,Delivery,22/03/2019 11:33:18,22/03/19,-41.2474038,174.8002749,WCP205  
ES085653924NZ,Delivery,22/03/2019 11:41:21,22/03/19,-41.2478219,174.798115,WCP205  
ES085653938NZ,Delivery,22/03/2019 11:41:23,22/03/19,-41.2478219,174.798115,WCP205  
EZ621463521NZ,Delivery,22/03/2019 11:45:44,22/03/19,-41.2482802,174.7998909,WCP205  
EE049851652NZ,Delivery,22/03/2019 11:46:11,22/03/19,-41.2482802,174.7998909,WCP205  
LY120129208NZ,Delivery,22/03/2019 11:50:44,22/03/19,-41.2476716,174.8008206,WCP205  
8343793456015101WLG001AS,Delivery,22/03/2019 11:52:38,22/03/19,-41.2464408,174.8025987,WCP205  
91094210305206486066,Delivery,22/03/2019 11:55:58,22/03/19,-41.2476003,174.801995,WCP205  
4580020023079501WLG001HN,Delivery,22/03/2019 11:57:11,22/03/19,-41.2476358,174.8022808,WCP205  
4765490001619201WLG005DN,Delivery,22/03/2019 12:02:51,22/03/19,-41.2470293,174.8048079,WCP205  
LZ965678158NZ,Delivery,22/03/2019 12:04:18,22/03/19,-41.2472709,174.804433,WCP205  
SA110279168NZ,Delivery,22/03/2019 12:05:17,22/03/19,-41.2473658,174.8046366,WCP205  
4503750010290901WLG001AN,Delivery,22/03/2019 12:06:23,22/03/19,-41.2469809,174.8047835,WCP205  
CO269967394NZ,Delivery,22/03/2019 12:07:43,22/03/19,-41.2463368,174.8050108,WCP205  
3314520031264701WLG005AN,Delivery,22/03/2019 12:10:17,22/03/19,-41.245679,174.8078658,WCP205  
3914490215879901WLG003QN,Delivery,22/03/2019 12:12:14,22/03/19,-41.2464807,174.8067635,WCP205  
00093312591036082411,Delivery,22/03/2019 12:12:56,22/03/19,-41.2464754,174.8069295,WCP205  
CO269969041NZ,Delivery,22/03/2019 12:12:58,22/03/19,-41.2464754,174.8069295,WCP205  
2425261152811601WLG010AN,Delivery,22/03/2019 12:16:13,22/03/19,-41.2482743,174.8052047,WCP205  
4432890000053301WLG002AN,Delivery,22/03/2019 12:18:42,22/03/19,-41.2479484,174.8058561,WCP205  
EE050051345NZ,Delivery,22/03/2019 12:18:56,22/03/19,-41.2477891,174.8061805,WCP205  
HA202920510NZ,Delivery,22/03/2019 12:24:38,22/03/19,-41.2471773,174.8084581,WCP205  
4597320000017701WLG002AS,Delivery,22/03/2019 12:26:14,22/03/19,-41.2475507,174.8073809,WCP205  
8133723456004201WLG001JS,Delivery,22/03/2019 12:28:53,22/03/19,-41.2509065,174.8056502,WCP205  
LV147380998NZ,Delivery,22/03/2019 12:31:00,22/03/19,-41.2506668,174.8051751,WCP205  
LP000002908NZ,Mail Acceptance,22/03/2019 12:35:58,22/03/19,-41.2508894,174.8048011,WCP205  
LP000024214NZ,Mail Acceptance,22/03/2019 12:36:05,22/03/19,-41.2508891,174.8047966,WCP205  
LT147897742NZ,Delivery,22/03/2019 12:37:15,22/03/19,-41.2515765,174.804597,WCP205  
CO287716769NZ,Delivery,22/03/2019 12:38:34,22/03/19,-41.2502962,174.8030864,WCP205  
LT146768273NZ,Delivery,22/03/2019 12:43:17,22/03/19,-41.2533313,174.8015546,WCP205  
3314520031264001WLG005AN,Delivery,22/03/2019 12:45:42,22/03/19,-41.2531601,174.8023502,WCP205  
1819020009919801WLG003AS,Delivery,22/03/2019 12:46:01,22/03/19,-41.2532607,174.8022323,WCP205  
EH152575422NZ,Delivery,22/03/2019 12:47:33,22/03/19,-41.2532115,174.8019453,WCP205  
3329130251386201WLG003AS,Delivery,22/03/2019 12:51:40,22/03/19,-41.251285,174.8023193,WCP205  
00194202366120751560,Delivery,22/03/2019 13:03:46,22/03/19,-41.2503706,174.8022246,WCP205  
HA212978426NZ,Delivery,22/03/2019 13:05:25,22/03/19,-41.2497693,174.8006426,WCP205  
SA783484780NZ,Delivery,22/03/2019 13:06:16,22/03/19,-41.2496599,174.800028,WCP205  
LY120148856NZ,Delivery,22/03/2019 13:10:16,22/03/19,-41.248375,174.7985137,WCP205  
8636513456003701WLG000AN,Delivery,22/03/2019 13:12:42,22/03/19,-41.249938,174.8041739,WCP205  
91094210311901796271,Delivery,22/03/2019 13:15:15,22/03/19,-41.2490191,174.803148,WCP205  
DP029607605NZ,Delivery,22/03/2019 13:16:50,22/03/19,-41.2495134,174.8032315,WCP205  
8219493456000301WLG003JN,Delivery,22/03/2019 13:20:13,22/03/19,-41.2483758,174.8039785,WCP205  
LV138904272NZ,Delivery,22/03/2019 13:22:29,22/03/19,-41.2491412,174.8036338,WCP205  
CO283149440NZ,Delivery,22/03/2019 13:22:30,22/03/19,-41.2491412,174.8036338,WCP205  
HA213250974NZ,Delivery,22/03/2019 13:26:08,22/03/19,-41.2489768,174.8037782,WCP205  
HA213109378NZ,Delivery,22/03/2019 13:26:09,22/03/19,-41.2489768,174.8037782,WCP205  
LY119208875NZ,Delivery,22/03/2019 13:27:31,22/03/19,-41.2486892,174.8025215,WCP205  
4628630000420101WLG005HS,Delivery,22/03/2019 13:31:49,22/03/19,-41.2490651,174.8020676,WCP205  
CO273423310NZ,Delivery,22/03/2019 13:34:16,22/03/19,-41.2482641,174.798957,WCP205  
CO289750887NZ,Delivery,22/03/2019 13:35:46,22/03/19,-41.2478166,174.798862,WCP205  
LT147973965NZ,Delivery,22/03/2019 13:37:37,22/03/19,-41.2468685,174.7973655,WCP205  
LV148267685NZ,Delivery,22/03/2019 13:38:49,22/03/19,-41.2462669,174.7964796,WCP205  
8744793456198401WLG000OS,Delivery,22/03/2019 13:40:30,22/03/19,-41.2456332,174.7954581,WCP205  
LV146765612NZ,Delivery,22/03/2019 13:42:05,22/03/19,-41.2456993,174.7950496,WCP205  
DP029606701NZ,Delivery,22/03/2019 13:43:52,22/03/19,-41.2450772,174.7950648,WCP205  
LY120197375NZ,Delivery,22/03/2019 13:45:06,22/03/19,-41.2450469,174.7948027,WCP205  
93094210332200614171,Delivery,22/03/2019 13:46:01,22/03/19,-41.24508,174.7940533,WCP205  
CO288532829NZ,Delivery,22/03/2019 13:46:03,22/03/19,-41.24508,174.7940533,WCP205  
FF158752430NZ,Acceptance,22/03/2019 13:49:31,22/03/19,-41.2438505,174.7935341,WCP205  
FF158756935NZ,Acceptance,22/03/2019 14:07:39,22/03/19,-41.2583891,174.7878955,WCP205  
FF158756944NZ,Acceptance,22/03/2019 14:07:43,22/03/19,-41.2583891,174.7878955,WCP205  
FF158756927NZ,Acceptance,22/03/2019 14:07:54,22/03/19,-41.2583891,174.7878955,WCP205  
FF158756961NZ,Acceptance,22/03/2019 14:07:58,22/03/19,-41.2583891,174.7878955,WCP205  
FF158756958NZ,Acceptance,22/03/2019 14:08:03,22/03/19,-41.2583891,174.7878955,WCP205  
FF158756975NZ,Acceptance,22/03/2019 14:08:06,22/03/19,-41.2583891,174.7878955,WCP205  
4575540000339001HAM001JP,Acceptance,22/03/2019 14:08:45,22/03/19,-41.2584331,174.787883,WCP205  
4575540000349601TGA001OP,Acceptance,22/03/2019 14:08:49,22/03/19,-41.2584331,174.787883,WCP205  
4575540000326701AKL001JN,Acceptance,22/03/2019 14:08:54,22/03/19,-41.2584331,174.787883,WCP205  
4575540000331001WRE001JN,Acceptance,22/03/2019 14:08:57,22/03/19,-41.2584331,174.787883,WCP205  
4575540000335401NEL001JN,Acceptance,22/03/2019 14:08:59,22/03/19,-41.2584331,174.787883,WCP205  
4575540000331701NAP001JP,Acceptance,22/03/2019 14:09:07,22/03/19,-41.2584331,174.787883,WCP205  
4575540000336101WFD001JP,Acceptance,22/03/2019 14:09:10,22/03/19,-41.2584331,174.787883,WCP205  
4575540000334301NAP001JN,Acceptance,22/03/2019 14:09:16,22/03/19,-41.2584331,174.787883,WCP205  
4575540000343701AKL001JP,Acceptance,22/03/2019 14:09:20,22/03/19,-41.2584331,174.787883,WCP205  
4575540000336601WLG001JN,Acceptance,22/03/2019 14:09:21,22/03/19,-41.2584331,174.787883,WCP205  
4575540000343001NPY001JN,Acceptance,22/03/2019 14:09:31,22/03/19,-41.2584331,174.787883,WCP205  
4575540000335101AKL001JN,Acceptance,22/03/2019 14:09:34,22/03/19,-41.2584331,174.787883,WCP205  
SA803162790NZ,Out for Delivery,22/03/2019 14:09:58,22/03/19,-41.2583998,174.7877812,WCP205  
SA803162790NZ,Out for Delivery,22/03/2019 14:11:49,22/03/19,-41.2584138,174.7878599,WCP205  
SA803162790NZ,Delivery,22/03/2019 14:29:31,22/03/19,-41.2469665,174.8075912,WCP205  
3555180601485301WLG015AN,Delivery,22/03/2019 14:30:49,22/03/19,-41.2464873,174.8067729,WCP205  
00393527790000019052,Delivery,22/03/2019 14:35:54,22/03/19,-41.2463058,174.7976191,WCP205  
4580020023097501WLG001HN,Delivery,22/03/2019 14:39:24,22/03/19,-41.2442339,174.7961381,WCP205  
91094210325010571161,Delivery,22/03/2019 14:40:33,22/03/19,-41.2436146,174.7961987,WCP205  
4503750010290801WLG007AS,Delivery,22/03/2019 14:42:44,22/03/19,-41.2412926,174.7946876,WCP205  
2809330797011810WLG000ON,Delivery,22/03/2019 14:44:34,22/03/19,-41.2416199,174.79523,WCP205  
8744793456024501WLG000OS,Delivery,22/03/2019 14:46:09,22/03/19,-41.2404733,174.7962589,WCP205  
8343793456098401WLG001AN,Delivery,22/03/2019 14:47:41,22/03/19,-41.2401267,174.7966524,WCP205  
8343793456087001WLG000LS,Delivery,22/03/2019 14:49:21,22/03/19,-41.2400203,174.7964738,WCP205  
OD310390670NZ,Delivery,22/03/2019 14:50:49,22/03/19,-41.240142,174.7974375,WCP205  
3304670006984701WLG005AS,Delivery,22/03/2019 14:51:26,22/03/19,-41.2399881,174.7973623,WCP205  
8111823456000101WLG001PS,Delivery,22/03/2019 14:51:35,22/03/19,-41.2399881,174.7973623,WCP205  
4355150008958701WLG003AS,Delivery,22/03/2019 14:52:22,22/03/19,-41.239823,174.7971769,WCP205  
CO273395313NZ,Delivery,22/03/2019 14:54:58,22/03/19,-41.2409794,174.7975154,WCP205  
4611130001990401WLG002AS,Delivery,22/03/2019 14:57:01,22/03/19,-41.2414552,174.7990963,WCP205  
EZ621455057NZ,Delivery,22/03/2019 14:59:29,22/03/19,-41.24364,174.8004579,WCP205  
MR190171012NZ,Delivery,22/03/2019 15:02:29,22/03/19,-41.2411004,174.7969761,WCP205  
SA810993271NZ,Delivery,22/03/2019 15:04:46,22/03/19,-41.241818,174.8009772,WCP205  
4692310000986201WLG001HS,Delivery,22/03/2019 15:08:51,22/03/19,-41.2441651,174.7998685,WCP205  
MQ193838239NZ,Delivery,22/03/2019 15:11:12,22/03/19,-41.2438225,174.7979931,WCP205  
LV146396965NZ,Delivery,22/03/2019 15:12:05,22/03/19,-41.2436943,174.79786,WCP205  
